;Factor_1;Factor_2;Factor_3;Factor_6;pH;sulphates;white
3890;7.249191999999999;0.4457400000000001;11850.939359999998;11.122047999999998;3.1;0.55;1
3891;5.369652;0.185592;27957.98808;9.44661;3.26;0.41;1
3892;6.271523999999999;1.3494600000000003;52959.53599999999;9.357512;3.16;0.54;1
3893;6.470815;1.4187264;52849.63488;9.457345;3.16;0.51;1
3894;6.345728000000001;0.21675000000000003;11452.055999999999;10.311808000000001;3.03;0.49;1
3895;6.671324;0.279279;63391.119792000005;9.758056000000002;3.08;0.49;1
3896;6.345728000000001;0.21675000000000003;11452.055999999999;10.311808000000001;3.03;0.49;1
3897;6.7485919999999995;4.251485;2334.21888;10.222132;3.06;0.56;1
3898;6.271523999999999;1.3494600000000003;52959.53599999999;9.357512;3.16;0.54;1
3899;6.470815;1.4187264;52849.63488;9.457345;3.16;0.51;1
3900;6.04083;0.27593280000000003;13761.01074;11.78457;3.19;0.81;1
3901;6.94134;0.28768;32707.594080000003;12.692736000000002;3.15;0.65;1
3902;6.839004000000001;0.236925;15655.3722;12.88508;3.09;0.38;1
3903;6.4493;1.1804160000000001;13278.017280000002;10.31888;3.26;0.59;1
3904;6.449495;0.9895496;13347.577183;10.319192;3.25;0.59;1
3905;6.068341;0.259875;87751.19529;10.644467;3.21;0.4;1
3906;6.25464;0.33572880000000005;56814.4692;10.622959999999999;3.05;0.76;1
3907;6.04083;0.27593280000000003;13761.01074;11.78457;3.19;0.81;1
3908;5.568023999999999;0.2497225;24904.97592;10.340616;3.19;0.42;1
3909;6.94134;0.28768;32707.594080000003;12.692736000000002;3.15;0.65;1
3910;6.762872;0.1359072;40028.24592;9.845946;3.2;0.37;1
3911;6.762872;0.1359072;40028.24592;9.845946;3.2;0.37;1
3912;7.289998999999999;1.0093872;237347.78744199997;9.387122;3.16;0.71;1
3913;6.0451;0.21052800000000002;9408.950400000002;11.2974;3.3;0.43;1
3914;6.762872;0.1359072;40028.24592;9.845946;3.2;0.37;1
3915;7.289998999999999;1.0093872;237347.78744199997;9.387122;3.16;0.71;1
3916;6.852873000000001;0.51168;4090.271328000001;9.137164;2.99;0.39;1
3917;6.644590999999999;0.18945279999999998;7250.736375999999;10.413165;2.9;0.57;1
3918;6.6634850000000005;0.5072256;31440.510240000003;10.940050000000001;3.25;0.54;1
3919;6.6634850000000005;0.5072256;31440.510240000003;10.940050000000001;3.25;0.54;1
3920;7.934880000000001;0.5535422;1776.1237020000003;12.001506000000001;2.9;0.72;1
3921;6.6634850000000005;0.5072256;31440.510240000003;10.940050000000001;3.25;0.54;1
3922;5.93664;0.44516159999999994;16342.382592;12.664832;3.22;0.39;1
3923;6.3628800000000005;0.7479359999999999;17299.079999999998;10.4391;3.01;0.98;1
3924;6.3628800000000005;0.7479359999999999;17299.079999999998;10.4391;3.01;0.98;1
3925;6.3628800000000005;0.7479359999999999;17299.079999999998;10.4391;3.01;0.98;1
3926;6.3512319999999995;1.0778699999999999;2542.47756;9.42761;3.0;0.4;1
3927;6.086702;0.58656;37049.0566;9.179943999999999;3.07;0.45;1
3928;6.739548;0.269451;6957.5922;11.001321;3.07;0.72;1
3929;6.439355;0.4647552;19039.884864000003;12.185241000000001;3.06;0.5;1
3930;6.739548;0.269451;6957.5922;11.001321;3.07;0.72;1
3931;5.339411999999999;0.09057600000000002;1260.6944999999998;12.458627999999997;3.04;0.58;1
3932;6.3512319999999995;1.0778699999999999;2542.47756;9.42761;3.0;0.4;1
3933;6.086702;0.58656;37049.0566;9.179943999999999;3.07;0.45;1
3934;6.75784;0.5778432000000001;35649.5936;10.73304;3.2;0.57;1
3935;7.1382959999999995;0.3269112;14623.394214;11.203159;3.0;0.6;1
3936;5.93664;0.44516159999999994;16342.382592;12.664832;3.22;0.39;1
3937;6.3628800000000005;0.7479359999999999;17299.079999999998;10.4391;3.01;0.98;1
3938;6.4732199999999995;0.9627983999999999;109670.28911999999;9.759623999999999;3.08;0.56;1
3939;6.502469999999999;0.8538047999999999;184534.09631999995;8.503229999999999;2.98;0.61;1
3940;6.164288;0.20113920000000002;2777.508864;9.246432;3.16;0.5;1
3941;7.173072;0.79728;57541.48695;9.165592;3.2;0.52;1
3942;5.845484000000001;0.23487600000000003;5833.594880000001;11.294664000000001;3.21;0.51;1
3943;6.402431999999999;0.8538047999999999;184534.09631999995;8.503229999999999;2.98;0.61;1
3944;6.164288;0.20113920000000002;2777.508864;9.246432;3.16;0.5;1
3945;6.370304000000001;0.22626239999999995;3206.4527040000007;8.361024;3.06;0.46;1
3946;6.95226;0.59892;3823.743;9.137255999999999;3.04;0.4;1
3947;7.173072;0.79728;57541.48695;9.165592;3.2;0.52;1
3948;7.579176;0.35030490000000003;102579.36031199999;10.371504;3.18;0.79;1
3949;5.94756;0.5112072000000001;29871.620099999996;11.498616;3.27;0.56;1
3950;6.137876;0.392544;9985.136276;12.275752;3.25;0.6;1
3951;7.579176;0.35030490000000003;102579.36031199999;10.371504;3.18;0.79;1
3952;6.355456;0.6186752000000002;4229.555968000001;9.235272;3.09;0.54;1
3953;5.83628;0.1585575;4446.9486;12.06824;3.2;0.46;1
3954;6.057056;0.361956;35298.98328;10.92256;3.22;0.46;1
3955;6.834243000000001;0.174363;3587.9775750000003;11.291358;3.11;0.38;1
3956;6.35136;1.1901599999999997;1786.32;9.4278;3.06;0.41;1
3957;6.79252;0.23427360000000003;33000.459520000004;9.189879999999999;3.07;0.53;1
3958;7.450349999999999;0.25934999999999997;16279.014749999998;11.026518;3.13;0.62;1
3959;6.79252;0.23427360000000003;33000.459520000004;9.189879999999999;3.07;0.53;1
3960;6.3618559999999995;0.24217600000000003;67056.347936;10.934439999999999;3.24;0.58;1
3961;7.2479510000000005;0.5268581999999999;9841.327440000001;9.829413;3.14;0.48;1
3962;7.247878;0.5792512000000001;10519.550272;9.829314000000002;3.14;0.46;1
3963;6.35136;1.1901599999999997;1786.32;9.4278;3.06;0.41;1
3964;6.042537999999999;0.6330720000000001;3800.6573439999997;12.283192;3.35;0.47;1
3965;6.258419999999999;0.669552;14114.227200000001;9.33796;3.21;0.5;1
3966;6.17179;0.4169616;52728.488775;9.257685;3.23;0.52;1
3967;7.38816;0.2916;52228.799999999996;8.686079999999999;2.9;0.43;1
3968;7.38816;0.2916;52228.799999999996;8.686079999999999;2.9;0.43;1
3969;7.38816;0.2916;52228.799999999996;8.686079999999999;2.9;0.43;1
3970;7.38816;0.2916;52228.799999999996;8.686079999999999;2.9;0.43;1
3971;7.197912;0.36652000000000007;89163.23516099999;8.99739;2.94;0.43;1
3972;6.868674;0.29818599999999995;77702.62122;10.651422;3.0;0.63;1
3973;6.868674;0.29818599999999995;77702.62122;10.651422;3.0;0.63;1
3974;6.735943999999999;0.1919232;4038.3965439999997;11.193553999999999;3.02;0.58;1
3975;7.38816;0.2916;52228.799999999996;8.686079999999999;2.9;0.43;1
3976;6.753352;0.219996;24584.584815999995;11.619737999999998;2.96;0.38;1
3977;6.17179;0.4169616;52728.488775;9.257685;3.23;0.52;1
3978;7.38816;0.2916;52228.799999999996;8.686079999999999;2.9;0.43;1
3979;7.197912;0.36652000000000007;89163.23516099999;8.99739;2.94;0.43;1
3980;6.753352;0.219996;24584.584815999995;11.619737999999998;2.96;0.38;1
3981;6.471725;0.3244608;42878.9118125;10.653455;3.23;0.51;1
3982;6.5376959999999995;0.242352;7867.02752;11.292384;3.05;0.54;1
3983;6.868674;0.29818599999999995;77702.62122;10.651422;3.0;0.63;1
3984;6.735943999999999;0.1919232;4038.3965439999997;11.193553999999999;3.02;0.58;1
3985;6.359168;0.013775999999999998;8485.5148;9.936200000000001;3.19;0.42;1
3986;6.359168;0.013775999999999998;8485.5148;9.936200000000001;3.19;0.42;1
3987;7.340504000000001;0.49351680000000003;6055.618212;11.109952;3.15;0.49;1
3988;6.054555;0.41769;10787.0334;9.627735;3.07;0.41;1
3989;5.446485000000001;0.15993600000000002;3097.5645600000007;12.378375000000002;3.42;0.42;1
3990;6.5539320000000005;0.4147;39498.363520000006;12.809958000000002;3.27;0.78;1
3991;7.0472470000000005;1.083456;80040.8448;11.712326000000001;3.16;0.36;1
3992;6.865914000000001;1.0950688000000002;30161.860696000003;10.547636;3.16;0.72;1
3993;7.0472470000000005;1.083456;80040.8448;11.712326000000001;3.16;0.36;1
3994;6.17024;0.43794240000000006;87199.82208;10.648639999999999;3.19;0.37;1
3995;6.0693779999999995;0.5878656000000001;52869.25728;9.850302;3.21;0.51;1
3996;7.526279999999999;0.30351360000000005;2250.35772;11.8836;2.96;0.46;1
3997;7.477950000000001;0.42614719999999995;145512.980373;10.369424;3.15;0.82;1
3998;6.46087;0.3328128;1520.8887980000002;8.44883;3.19;0.39;1
3999;6.572807999999998;0.32717999999999997;12861.790199999998;9.859212;3.13;0.38;1
4000;5.682387;0.38220000000000004;78506.6625;9.370954000000001;3.08;0.45;1
4001;7.370992;0.6445400000000001;42284.791296;10.359232;3.13;0.46;1
4002;5.6510940000000005;0.24948;3372.81084;10.90562;3.3;0.59;1
4003;5.750004;0.23377200000000004;3435.1317;10.90518;3.3;0.57;1
4004;5.369328000000001;0.3511144000000001;19055.745072;10.340928000000002;3.19;0.38;1
4005;5.676744;0.39150000000000007;72365.93740800001;9.760016;3.1;0.5;1
4006;5.682387;0.33761;69347.551875;9.370954000000001;3.08;0.45;1
4007;5.866488000000001;0.42066080000000006;44927.752608;10.539792;3.23;0.53;1
4008;6.154492;0.9235200000000001;7051.85664;10.025865999999999;3.28;0.44;1
4009;6.46464;0.36495360000000004;27688.5504;11.43744;3.06;0.3;1
4010;7.3371;0.2642016;3749.2581000000005;11.3031;3.06;0.45;1
4011;6.952540000000001;0.43152000000000007;3048.1921800000005;9.137624;3.03;0.38;1
4012;6.4525500000000005;0.5255837999999999;3639.5360100000007;9.62919;3.12;0.38;1
4013;7.239628999999999;0.25062750000000006;4763.477535999999;11.206548999999999;3.07;0.46;1
4014;6.760016;0.8065008;20907.536544000002;9.543552;3.15;0.49;1
4015;6.677622;0.9021600000000001;80066.88043199999;8.870274;2.86;0.46;1
4016;6.3632;0.18322080000000004;13525.578150000001;9.942499999999999;3.26;0.36;1
4017;6.356096;0.6608;5072.164607999999;9.136887999999999;3.18;0.4;1
4018;6.578352;1.254231;21969.702240000002;8.97048;3.08;0.41;1
4019;6.337536;0.20580000000000004;13789.884192000003;12.675072;3.09;0.58;1
4020;6.578352;1.254231;21969.702240000002;8.97048;3.08;0.41;1
4021;7.94928;0.6426000000000001;1932.469968;9.43977;3.08;0.55;1
4022;6.3632;0.18322080000000004;13525.578150000001;9.942499999999999;3.26;0.36;1
4023;6.5537339999999995;0.45981600000000006;23355.124799999998;10.922889999999999;3.22;0.38;1
4024;6.356096;0.6608;5072.164607999999;9.136887999999999;3.18;0.4;1
4025;6.270263999999999;0.24432210000000004;33579.95097599999;10.549968;3.08;0.38;1
4026;6.870191999999999;0.8052162;84790.11743999999;9.9568;3.23;0.42;1
4027;6.870191999999999;0.8052162;84790.11743999999;9.9568;3.23;0.42;1
4028;5.646534000000001;0.223944;7684.437464;11.590254;3.31;0.38;1
4029;6.835001999999999;0.34020000000000006;6331.787359999999;12.382249999999999;3.12;0.36;1
4030;6.835071;0.6423300000000001;6090.939792;10.995548999999999;3.07;0.47;1
4031;5.2533069999999995;0.7445928;5785.972506;9.614543;3.16;0.62;1
4032;6.634407;0.43218000000000006;15647.793525000001;12.080562;3.18;0.38;1
4033;4.9619;0.3690819;18857.800188;11.213894;3.75;0.76;1
4034;7.536464;1.104732;5282.267951999999;11.503024;3.22;0.38;1
4035;5.44533;0.1575;1603.8971999999999;11.187678000000002;3.31;0.56;1
4036;5.944679999999999;0.19474999999999998;5647.445999999999;10.997657999999998;3.27;0.56;1
4037;6.041195999999999;0.18595959999999997;3207.1818240000002;11.092032;3.26;0.57;1
4038;7.434225;0.2997498;5568.234525;11.200899;3.15;0.45;1
4039;7.225393999999999;0.3206528;3237.7683359999996;11.87736;3.07;0.45;1
4040;6.194296;0.76314;94286.576472;8.791904;3.15;0.5;1
4041;6.194296;0.76314;94286.576472;8.791904;3.15;0.5;1
4042;6.4364300000000005;0.8768473999999999;9685.539864000002;11.882640000000002;3.15;0.34;1
4043;6.43656;0.838488;11208.52656;11.88288;3.15;0.31;1
4044;7.38002;0.8369200000000001;70666.28447999999;8.9757;3.01;0.44;1
4045;6.290738999999999;0.4125924;110505.21818699999;9.286329;3.12;0.6;1
4046;6.185678;0.857565;68122.572507;8.679903;3.14;0.56;1
4047;6.530963999999999;1.0032;2894.4045;12.666112;3.1;0.63;1
4048;5.93844;0.17521920000000002;2622.415104;11.38201;3.1;0.5;1
4049;6.2610660000000005;0.2758896;36639.758232;9.9382;3.08;0.54;1
4050;6.2611289999999995;0.27359639999999996;36815.43851999999;9.938299999999998;3.09;0.54;1
4051;6.669046;1.3369990000000003;74217.52356;10.252414;3.33;0.56;1
4052;6.582444;1.2944448000000004;218970.385296;10.372336;3.25;0.56;1
4053;6.235803000000001;0.143344;7269.164640000001;13.263454000000001;3.22;0.29;1
4054;6.73846;0.38604799999999995;4173.8814;11.09864;3.05;0.62;1
4055;7.37336;0.7969728;82965.44528;9.06724;3.26;0.36;1
4056;7.37336;0.7969728;82965.44528;9.06724;3.26;0.36;1
4057;5.6664270000000005;0.324;32924.923200000005;10.736388000000002;3.33;0.31;1
4058;6.7422;0.25567920000000005;17895.781799999997;12.39375;3.24;0.34;1
4059;5.854806;0.3788928;8488.079424;11.213442;3.63;0.73;1
4060;5.841944000000001;0.6697600000000001;12674.048;12.674048;3.46;0.48;1
4061;7.37336;0.7969728;82965.44528;9.06724;3.26;0.36;1
4062;6.530633999999999;0.21726719999999997;854.91936;12.566522999999998;3.22;0.39;1
4063;6.751516;0.4864860000000001;40634.793342000004;10.921570000000001;3.1;0.54;1
4064;6.768992;0.6291376000000002;90015.74786399999;10.352576000000001;3.02;0.58;1
4065;6.768992;0.6291376000000002;90015.74786399999;10.352576000000001;3.02;0.58;1
4066;5.86519;0.5056344;52321.4712;10.636869999999998;3.25;0.53;1
4067;6.063400000000001;0.5043500000000001;72919.84000000001;10.834600000000002;3.22;0.35;1
4068;6.768992;0.6291376000000002;90015.74786399999;10.352576000000001;3.02;0.58;1
4069;6.769128;0.6273280000000001;102349.21536;10.352784;3.03;0.58;1
4070;7.081327;0.27867839999999994;99990.33198;9.674489;3.16;0.41;1
4071;6.751516;0.4864860000000001;40634.793342000004;10.921570000000001;3.1;0.54;1
4072;6.185554000000001;0.33;14366.448;9.577632;3.19;0.53;1
4073;5.725238;0.19407360000000004;4201.14016;13.720829;3.1;0.29;1
4074;7.578263999999999;1.3278911999999998;10910.307024;9.373116;3.07;0.61;1
4075;7.335916;0.5138432;20529.560926000002;12.39175;3.1;0.67;1
4076;6.185554000000001;0.33;14366.448;9.577632;3.19;0.53;1
4077;6.05547;1.2919829999999999;12994.443000000001;9.43065;3.19;0.45;1
4078;6.16776;1.42848;73365.5052;9.55008;3.19;0.45;1
4079;6.05547;1.2919829999999999;12994.443000000001;9.43065;3.19;0.45;1
4080;6.267303;1.5455856000000001;73440.256554;9.550176;3.18;0.44;1
4081;7.38705;0.451584;75819.88259999998;8.684774999999998;2.9;0.44;1
4082;7.38705;0.451584;75819.88259999998;8.684774999999998;2.9;0.44;1
4083;7.38705;0.451584;75819.88259999998;8.684774999999998;2.9;0.44;1
4084;7.38705;0.451584;75819.88259999998;8.684774999999998;2.9;0.44;1
4085;7.38705;0.451584;75819.88259999998;8.684774999999998;2.9;0.44;1
4086;7.38705;0.451584;75819.88259999998;8.684774999999998;2.9;0.44;1
4087;7.141824000000001;0.723216;2142.5472;10.315968;3.18;0.46;1
4088;6.94288;0.8134245000000001;2455.002368;10.612687999999999;3.22;0.5;1
4089;6.535254;0.31955;2646.3817939999994;11.88228;3.17;0.48;1
4090;5.741884;0.4956776000000001;19161.0629;11.978758;3.19;0.37;1
4091;6.229818;0.25676800000000005;4550.73372;12.954066000000001;3.31;0.4;1
4092;5.93988;0.2003664;4324.23264;12.275752;3.32;0.41;1
4093;6.629583;0.30737700000000007;8215.240725;12.467573999999999;3.24;0.36;1
4094;7.38705;0.451584;75819.88259999998;8.684774999999998;2.9;0.44;1
4095;6.534593999999999;0.32885600000000004;4959.954864;11.881079999999999;3.15;0.66;1
4096;6.749136;0.930852;12211.172064;11.513232;3.27;0.57;1
4097;6.278517;0.47256;137984.363335;9.268287;3.06;0.58;1
4098;6.840177;1.028664;9338.328599999999;11.003763;3.2;0.54;1
4099;6.754032;0.6248088;34796.772864000006;10.131048;3.1;0.69;1
4100;6.346496;0.3449325000000001;6667.29154;10.511384;3.23;0.66;1
4101;5.748206000000001;0.31688580000000005;27126.973398000006;11.199091000000003;3.16;0.42;1
4102;6.890340000000001;0.9884160000000002;246639.42072000002;9.386840000000001;3.2;0.69;1
4103;6.48102;1.2327428999999999;49424.258519999996;9.272844000000001;3.09;0.5;1
4104;6.544757999999999;0.21216;5664.190559999999;11.007093;2.96;0.52;1
4105;7.470375;1.9896800000000001;24637.29675;9.860895000000001;3.13;0.65;1
4106;6.14203;0.30257999999999996;5889.41425;11.689670000000001;3.31;0.61;1
4107;6.33792;0.29937600000000003;7700.5728;12.47778;3.26;0.64;1
4108;6.890340000000001;0.9884160000000002;246639.42072000002;9.386840000000001;3.2;0.69;1
4109;7.541936;0.2674944;1972.0177919999999;10.41978;3.06;0.68;1
4110;5.8379319999999995;0.3260736000000001;8549.107199999999;12.170603999999999;3.19;0.5;1
4111;5.249385;0.565488;3535.9065;11.192085;3.32;0.62;1
4112;6.36096;0.4491584999999999;11176.90245;9.54144;3.07;0.46;1
4113;6.92895;0.16632;1222.26678;11.8782;3.2;0.33;1
4114;7.7327639999999995;0.6615;5995.8662399999985;11.103455999999998;3.09;0.45;1
4115;6.6563159999999995;0.21120000000000003;18081.336;10.133496;3.12;0.33;1
4116;8.024346;0.40095000000000003;3348.4308000000005;12.284184;2.98;0.44;1
4117;6.6563159999999995;0.21120000000000003;18081.336;10.133496;3.12;0.33;1
4118;7.019202;0.37584;5573.444112000002;13.247508000000002;2.94;0.38;1
4119;5.73417;0.15618240000000003;2184.9165000000003;12.45699;3.24;0.35;1
4120;6.266736;1.137168;37290.46124800001;9.748256000000001;3.18;0.53;1
4121;7.883568;1.2995388;112730.33217600001;9.081072;2.94;0.45;1
4122;8.024346;0.40095000000000003;3348.4308000000005;12.284184;2.98;0.44;1
4123;7.9228;0.3519648000000001;3360.85176;12.379375;3.03;0.43;1
4124;6.638762000000001;0.3105135;5474.5015;11.593062;3.05;0.34;1
4125;6.633871;0.36991680000000005;9521.387118999999;12.772677;3.29;0.46;1
4126;6.154492;0.9486720000000002;6376.152978;10.025865999999999;3.3;0.43;1
4127;6.866673000000001;0.6042608000000002;47930.87029500001;10.250251000000002;3.06;0.5;1
4128;6.638762000000001;0.3105135;5474.5015;11.593062;3.05;0.34;1
4129;5.880294;0.46080000000000004;59933.551104;10.265598;3.24;0.41;1
4130;6.0451;0.2889;5344.2648;10.7028;3.34;0.56;1
4131;5.547807999999999;0.1365349;5193.243627999999;11.095615999999998;3.25;0.51;1
4132;6.539543999999999;0.1801728;4467.103055999999;11.691912;3.29;0.6;1
4133;5.9634;0.23919;20776.4856;9.74022;3.08;0.54;1
4134;7.073303999999999;1.2629148;72602.783232;9.9624;3.04;0.49;1
4135;6.573732000000001;0.9781616;13165.790768000003;8.764976000000003;3.24;0.39;1
4136;6.4519;1.9733172;479.42580000000004;10.02526;3.14;0.52;1
4137;6.9802599999999995;1.2418559999999998;172300.73784;9.47321;3.05;0.5;1
4138;6.9802599999999995;1.2418559999999998;172300.73784;9.47321;3.05;0.5;1
4139;6.9802599999999995;1.2418559999999998;172300.73784;9.47321;3.05;0.5;1
4140;6.059983999999999;0.360696;11820.843216;9.139648;3.07;0.34;1
4141;7.9347199999999996;0.779328;25458.54912;12.100447999999998;2.92;0.74;1
4142;6.9802599999999995;1.2418559999999998;172300.73784;9.47321;3.05;0.5;1
4143;5.941979999999999;0.23318319999999998;3170.640528;11.190729;3.22;0.53;1
4144;6.252623999999999;0.4666704000000001;45629.863487999995;12.009007999999998;3.26;0.29;1
4145;6.059983999999999;0.360696;11820.843216;9.139648;3.07;0.34;1
4146;5.251028000000001;0.0699567;333.4898160000001;11.096512;3.51;0.48;1
4147;5.350968000000001;0.19427099999999997;14569.49676;12.3865;3.29;0.44;1
4148;6.168132000000001;0.9754667999999999;71401.69911600002;10.545516000000001;3.31;0.56;1
4149;5.569984;1.3918715999999998;120112.92532799998;10.344256;3.25;0.61;1
4150;5.16022;0.23603400000000002;4725.173760000001;10.022734999999999;3.44;0.53;1
4151;6.175944000000001;0.6435215999999999;81930.07310400001;9.861588000000001;3.11;0.56;1
4152;6.249726000000001;0.39767;7546.8913520000015;10.912220000000001;2.97;0.68;1
4153;5.95566;0.277794;6054.921;9.9261;2.94;0.63;1
4154;7.4223;0.7606830000000001;6385.652099999999;12.568427999999999;3.14;0.42;1
4155;6.547596;0.3616704000000001;8396.79584;12.003926;3.07;0.35;1
4156;6.26094;0.46572240000000015;18610.495080000004;10.33552;3.23;0.46;1
4157;6.249852;0.3960000000000001;5476.060799999999;10.317216;3.24;0.47;1
4158;6.383104;0.242208;36443.534400000004;9.175711999999999;3.14;0.5;1
4159;6.383104;0.242208;36443.534400000004;9.175711999999999;3.14;0.5;1
4160;7.4394;0.16560000000000002;2571.0566400000002;10.41516;3.05;0.68;1
4161;6.383104;0.242208;36443.534400000004;9.175711999999999;3.14;0.5;1
4162;5.643114000000001;0.371952;6094.563120000002;11.781238000000002;3.27;0.98;1
4163;6.474;0.340704;65724.048;10.0596;3.08;0.4;1
4164;6.351168000000001;0.372708;33593.709240000004;11.015307;3.1;0.59;1
4165;5.853626;0.3399264;41403.192768;10.715112;3.13;0.74;1
4166;6.734788;0.09247680000000001;3351.54744;11.686838000000002;3.16;0.47;1
4167;7.58632;0.7617023999999999;68779.9728;9.18344;3.04;0.48;1
4168;7.5864720000000005;0.7060339999999999;64682.260272000014;9.183624;3.04;0.5;1
